CombID	SenID	merge_tag	W1_tag	W2_tag	W1	W2	pred
527	526	NP	NN	NNS	bike	bicycles	synonym
528	526	NP	NN	NNS	bike	riders	independent
529	526	NP	NN	n	bike	boa wearing riders	disjoint
530	526	NP	NN	n	bike	pedestrian woman	disjoint
531	526	NP	NN	n	bike	pink bicycles	synonym
532	526	NP	NN	NN	scarf	boa	independent
533	526	NP	NN	NN	scarf	woman	independent
534	526	NP	NN	NNS	scarf	bicycles	independent
535	526	NP	NN	NNS	scarf	riders	independent
536	526	NP	NN	n	scarf	boa wearing riders	independent
537	526	NP	NN	n	scarf	pedestrian woman	independent
538	526	NP	NN	n	scarf	pink bicycles	independent
539	526	NP	NN	NN	silver	boa	disjoint
540	526	NP	NN	NN	silver	woman	disjoint
541	526	NP	NN	NNS	silver	bicycles	disjoint
542	526	NP	NN	NNS	silver	riders	disjoint
543	526	NP	NN	n	silver	boa wearing riders	disjoint
544	526	NP	NN	n	silver	pedestrian woman	independent
545	526	NP	NN	n	silver	pink bicycles	disjoint
546	526	NP	NN	NN	woman	boa	reverseentailment
547	526	NP	NN	NNS	woman	bicycles	independent
548	526	NP	NN	NNS	woman	riders	disjoint
549	526	NP	NN	n	woman	boa wearing riders	reverseentailment
550	526	NP	NN	n	woman	pedestrian woman	reverseentailment
551	526	NP	NN	n	woman	pink bicycles	independent
552	526	NP	NNS	NN	bellbottoms	boa	disjoint
553	526	NP	NNS	NN	bellbottoms	woman	disjoint
554	526	NP	NNS	NNS	bellbottoms	bicycles	disjoint
555	526	NP	NNS	NNS	bellbottoms	riders	disjoint
556	526	NP	NNS	n	bellbottoms	boa wearing riders	disjoint
557	526	NP	NNS	n	bellbottoms	pedestrian woman	disjoint
558	526	NP	NNS	n	bellbottoms	pink bicycles	disjoint
559	526	NP	NNS	NN	pants	boa	disjoint
560	526	NP	NNS	NN	pants	woman	independent
561	526	NP	NNS	NNS	pants	bicycles	disjoint
562	526	NP	NNS	NNS	pants	riders	independent
563	526	NP	NNS	n	pants	boa wearing riders	disjoint
564	526	NP	NNS	n	pants	pedestrian woman	independent
565	526	NP	NNS	n	pants	pink bicycles	disjoint
566	526	NP	n	NN	pink bellbottoms	boa	disjoint
567	526	NP	n	NN	pink bellbottoms	woman	disjoint
568	526	NP	n	NNS	pink bellbottoms	bicycles	disjoint
569	526	NP	n	NNS	pink bellbottoms	riders	disjoint
570	526	NP	n	n	pink bellbottoms	boa wearing riders	disjoint
571	526	NP	n	n	pink bellbottoms	pedestrian woman	disjoint
572	526	NP	n	n	pink bellbottoms	pink bicycles	disjoint
573	526	NP	n	NN	pink scarf	boa	independent
574	526	NP	n	NN	pink scarf	woman	independent
575	526	NP	n	NNS	pink scarf	bicycles	independent
576	526	NP	n	NNS	pink scarf	riders	independent
577	526	NP	n	n	pink scarf	boa wearing riders	independent
578	526	NP	n	n	pink scarf	pedestrian woman	independent
579	526	NP	n	n	pink scarf	pink bicycles	disjoint
580	526	NP	n	NN	silver pants	boa	disjoint
581	526	NP	n	NN	silver pants	woman	independent
582	526	NP	n	NNS	silver pants	bicycles	disjoint
583	526	NP	n	NNS	silver pants	riders	disjoint
584	526	NP	n	n	silver pants	boa wearing riders	disjoint
585	526	NP	n	n	silver pants	pedestrian woman	independent
586	526	NP	n	n	silver pants	pink bicycles	disjoint
587	526	VP	VBG	VBG	riding	building	disjoint
588	526	VP	VBG	VBG	riding	wearing	forwardentailment
589	526	VP	VBG	VBG	wearing	building	disjoint
590	526	phrasal	JJ	(s:ng\np)\(s:ng\np)	pink	for boa wearing riders	disjoint
591	526	phrasal	JJ	JJ	pink	pedestrian	disjoint
592	530	NP	NN	NN	biker	black	independent
593	530	NP	NN	NNS	biker	gears	disjoint
594	530	NP	NN	n	biker	biker wearing black	synonym
595	530	NP	NN	NN	gear	biker	disjoint
596	530	NP	NN	NN	gear	black	independent
597	530	NP	NN	NNS	gear	gears	synonym
598	530	NP	NN	n	gear	biker wearing black	reverseentailment
599	530	NP	n	NN	gear which is black	biker	independent
600	530	NP	n	NN	gear which is black	black	synonym
601	530	NP	n	NNS	gear which is black	gears	independent
602	530	NP	n	n	gear which is black	biker wearing black	reverseentailment
603	530	VP	VBG	VBG	wearing	breaking	disjoint
604	592	NP	NN	NN	cloak	dress	disjoint
605	592	NP	NN	NN	cloak	woman	independent
606	592	NP	NN	n	cloak	extravagant dress	disjoint
607	592	NP	NN	NN	dress	cloak	disjoint
608	592	NP	NN	NN	dress	woman	independent
609	592	NP	NN	n	dress	extravagant dress	disjoint
610	592	NP	NN	NN	extravagant	cloak	independent
611	592	NP	NN	NN	extravagant	dress	independent
612	592	NP	NN	NN	extravagant	woman	independent
613	592	NP	NN	n	extravagant	extravagant dress	independent
614	592	NP	NN	NN	woman	cloak	independent
615	592	NP	NN	NN	woman	dress	independent
616	592	NP	NN	n	woman	extravagant dress	independent
617	592	NP	n	NN	extravagant dress	cloak	disjoint
618	592	NP	n	NN	extravagant dress	dress	disjoint
619	592	NP	n	NN	extravagant dress	woman	independent
620	592	VP	VBG	VBG	revealing	concealing	reverseentailment
621	592	VP	VBG	VBG	revealing	putting	forwardentailment
622	592	VP	VBG	VBG	taking	concealing	disjoint
623	592	VP	VBG	VBG	taking	putting	forwardentailment
624	592	phrasal	JJ	JJ	large	extravagant	disjoint
625	619	NP	NN	NN	boy	wall	disjoint
626	619	NP	NN	n	boy	climbing wall	disjoint
627	619	NP	NN	n	boy	little boy	synonym
628	619	NP	NN	NN	rope	boy	disjoint
629	619	NP	NN	NN	rope	wall	disjoint
630	619	NP	NN	n	rope	climbing wall	independent
631	619	NP	NN	n	rope	little boy	disjoint
632	619	NP	NN	NN	wall	boy	disjoint
633	619	NP	NN	n	wall	climbing wall	synonym
634	619	NP	NN	n	wall	little boy	disjoint
635	619	VP	VBG	VBZ	climbing	looks	disjoint
636	619	VP	VBN	VBG	attached	climbing	disjoint
637	619	VP	VBN	VBZ	attached	looks	disjoint
638	619	VP	VBN	VBG	built	climbing	disjoint
639	619	VP	VBN	VBZ	built	looks	disjoint
640	619	phrasal	pp	JJ	for climbing	fearful	disjoint
641	619	phrasal	pp	JJ	for climbing	little	disjoint
642	619	phrasal	pp	pp	for climbing	on a climbing wall	reverseentailment
643	630	NP	NN	NN	kid	man	disjoint
644	630	NP	NN	NN	kid	ocean	disjoint
645	630	NP	NN	NN	kid	pool	disjoint
646	630	NP	NN	NN	kid	swimming	disjoint
647	630	NP	NN	n	kid	swimming pool	independent
648	630	NP	NN	NN	man	kid	disjoint
649	630	NP	NN	NN	man	ocean	disjoint
650	630	NP	NN	NN	man	pool	disjoint
651	630	NP	NN	NN	man	swimming	disjoint
652	630	NP	NN	n	man	swimming pool	disjoint
653	630	NP	NN	NN	ocean	kid	disjoint
654	630	NP	NN	NN	ocean	man	disjoint
655	630	NP	NN	NN	ocean	pool	forwardentailment
656	630	NP	NN	NN	ocean	swimming	forwardentailment
657	630	NP	NN	n	ocean	swimming pool	forwardentailment
658	630	NP	NN	NN	pool	kid	disjoint
659	630	NP	NN	NN	pool	man	disjoint
660	630	NP	NN	NN	pool	ocean	reverseentailment
661	630	NP	NN	NN	pool	swimming	independent
662	630	NP	NN	n	pool	swimming pool	synonym
663	630	NP	NN	NN	swimming	kid	disjoint
664	630	NP	NN	NN	swimming	man	disjoint
665	630	NP	NN	NN	swimming	ocean	reverseentailment
666	630	NP	NN	NN	swimming	pool	synonym
667	630	NP	NN	n	swimming	swimming pool	synonym
668	630	NP	n	NN	swimming pool	kid	independent
669	630	NP	n	NN	swimming pool	man	disjoint
670	630	NP	n	NN	swimming pool	ocean	disjoint
671	630	NP	n	NN	swimming pool	pool	synonym
672	630	NP	n	NN	swimming pool	swimming	synonym
673	647	NP	NN	NN	cliff	gear	disjoint
674	647	NP	NN	NN	cliff	person	disjoint
675	647	NP	NN	NN	cliff	pink	disjoint
676	647	NP	NN	NN	cliff	rock	independent
677	647	NP	NN	n	cliff	pink climbing gear	disjoint
678	647	NP	NN	NN	man	gear	disjoint
679	647	NP	NN	NN	man	person	forwardentailment
680	647	NP	NN	NN	man	pink	disjoint
681	647	NP	NN	NN	man	rock	disjoint
682	647	NP	NN	n	man	pink climbing gear	disjoint
683	647	NP	NN	NN	rope	gear	forwardentailment
684	647	NP	NN	NN	rope	person	independent
685	647	NP	NN	NN	rope	pink	disjoint
686	647	NP	NN	NN	rope	rock	disjoint
687	647	NP	NN	n	rope	pink climbing gear	disjoint
688	647	NP	n	NN	One man	gear	disjoint
689	647	NP	n	NN	One man	person	forwardentailment
690	647	NP	n	NN	One man	pink	disjoint
691	647	NP	n	NN	One man	rock	disjoint
692	647	NP	n	n	One man	pink climbing gear	disjoint
693	647	VP	VBG	VBD	climbing	roped	disjoint
694	651	NP	NN	NN	person	cliff	disjoint
695	651	NP	NN	NN	person	man	reverseentailment
696	651	NP	NN	NN	person	rope	independent
697	651	NP	NN	n	person	One man	reverseentailment
698	651	NP	NN	NN	rock	cliff	independent
699	651	NP	NN	NN	rock	man	disjoint
700	651	NP	NN	NN	rock	rope	disjoint
701	651	NP	NN	n	rock	One man	disjoint
702	651	NP	NN	NN	rope	cliff	disjoint
703	651	NP	NN	NN	rope	man	disjoint
704	651	NP	NN	n	rope	One man	disjoint
705	651	phrasal	JJ	(s:ng\np)\(s:ng\np)	pink	with a rope	disjoint
706	687	NP	NN	NN	dog	other	independent
707	687	NP	NN	NN	dog	street	independent
708	687	NP	NN	NNS	dog	breeds	independent
709	687	NP	NN	NNS	dog	dogs	forwardentailment
710	687	NP	NN	n	dog	different breeds	independent
711	687	NP	NN	n	dog	dogs of different breeds	independent
712	687	NP	NN	n	dog	other across a street	independent
713	687	NP	NN	NN	street	other	independent
714	687	NP	NN	NNS	street	breeds	disjoint
715	687	NP	NN	NNS	street	dogs	disjoint
716	687	NP	NN	n	street	different breeds	disjoint
717	687	NP	NN	n	street	dogs of different breeds	disjoint
718	687	NP	NN	n	street	other across a street	disjoint
719	687	NP	n	NN	One white dog	other	disjoint
720	687	NP	n	NN	One white dog	street	disjoint
721	687	NP	n	NNS	One white dog	breeds	independent
722	687	NP	n	NNS	One white dog	dogs	forwardentailment
723	687	NP	n	n	One white dog	different breeds	independent
724	687	NP	n	n	One white dog	dogs of different breeds	independent
725	687	NP	n	n	One white dog	other across a street	disjoint
726	687	NP	n	NN	black street	other	disjoint
727	687	NP	n	NN	black street	street	synonym
728	687	NP	n	NNS	black street	breeds	disjoint
729	687	NP	n	NNS	black street	dogs	disjoint
730	687	NP	n	n	black street	different breeds	disjoint
731	687	NP	n	n	black street	dogs of different breeds	disjoint
732	687	NP	n	n	black street	other across a street	disjoint
733	687	VP	VBG	VBG	staring	looking	synonym
734	687	phrasal	JJ	JJ	black	different	disjoint
735	687	phrasal	JJ	JJ	white	different	disjoint
736	687	phrasal	pp	JJ	at the black street	different	disjoint
737	698	NP	NN	NN	basket	bucket	synonym
738	698	NP	NN	NN	basket	dog	disjoint
739	698	NP	NN	NN	basket	pine	independent
740	698	NP	NN	NN	basket	tree	disjoint
741	698	NP	NN	NN	dog	bucket	disjoint
742	698	NP	NN	NN	dog	pine	independent
743	698	NP	NN	NN	dog	tree	disjoint
744	698	NP	NN	NN	mouth	bucket	independent
745	698	NP	NN	NN	mouth	dog	independent
746	698	NP	NN	NN	mouth	pine	independent
747	698	NP	NN	NN	mouth	tree	disjoint
748	698	NP	NN	NN	yard	bucket	disjoint
749	698	NP	NN	NN	yard	dog	independent
750	698	NP	NN	NN	yard	pine	reverseentailment
751	698	NP	NN	NN	yard	tree	independent
752	698	NP	n	NN	back yard	bucket	independent
753	698	NP	n	NN	back yard	dog	independent
754	698	NP	n	NN	back yard	pine	independent
755	698	NP	n	NN	back yard	tree	independent
756	698	VP	VBG	VBG	carrying	biting	disjoint
757	717	NP	NN	NNS	competition	indoors	disjoint
758	717	NP	NN	NNS	competition	men	independent
759	717	NP	NN	n	competition	men in a competition	independent
760	717	NP	NNS	NN	men	competition	independent
761	717	NP	NNS	NNS	men	indoors	disjoint
762	717	NP	NNS	n	men	men in a competition	independent
763	717	NP	n	NN	men in a competition	competition	synonym
764	717	NP	n	NNS	men in a competition	indoors	disjoint
765	717	NP	n	NNS	men in a competition	men	independent
766	718	NP	NN	NNS	competition	competitions	synonym
767	718	NP	NN	NNS	competition	men	independent
768	718	NP	NN	n	competition	few men	disjoint
769	718	NP	NNS	NNS	men	competitions	independent
770	718	NP	NNS	n	men	few men	independent
771	718	NP	n	NNS	men in a competition	competitions	independent
772	718	NP	n	NNS	men in a competition	men	independent
773	718	NP	n	n	men in a competition	few men	disjoint
774	718	phrasal	JJ	s:dcl\np	few	are running competitions outside	independent
775	765	NP	NN	NN	kid	boy	synonym
776	765	NP	NN	NN	kid	hat	independent
777	765	NP	NN	NN	kid	hill	disjoint
778	765	NP	NN	NN	kid	jacket	disjoint
779	765	NP	NN	NN	kid	snow	disjoint
780	765	NP	NN	NNS	kid	knees	independent
781	765	NP	NN	n	kid	black hat	independent
782	765	NP	NN	n	kid	hill covered in snow	disjoint
783	765	NP	NN	n	kid	red jacket	independent
784	765	NP	NN	NN	snow	boy	disjoint
785	765	NP	NN	NN	snow	hat	independent
786	765	NP	NN	NN	snow	hill	disjoint
787	765	NP	NN	NN	snow	jacket	independent
788	765	NP	NN	NNS	snow	knees	disjoint
789	765	NP	NN	n	snow	black hat	independent
790	765	NP	NN	n	snow	hill covered in snow	independent
791	765	NP	NN	n	snow	red jacket	independent
792	765	VP	VBG	VBG	sliding	wearing	forwardentailment
793	765	VP	VBG	VBN	sliding	covered	disjoint
794	765	phrasal	(s:ng\np)\(s:ng\np)	JJ	in the snow	black	independent
795	765	phrasal	(s:ng\np)\(s:ng\np)	JJ	in the snow	red	independent
796	765	phrasal	(s:ng\np)\(s:ng\np)	pp	in the snow	in snow	synonym
797	765	phrasal	(s:ng\np)\(s:ng\np)	pp	in the snow	on his knees	disjoint
798	780	NP	NN	NN	dog	stump	independent
799	780	NP	NN	NN	dog	tree	disjoint
800	780	NP	NN	NN	dog	woman	independent
801	780	NP	NN	n	dog	tree stump	independent
802	780	NP	NN	NN	woman	dog	independent
803	780	NP	NN	NN	woman	stump	disjoint
804	780	NP	NN	NN	woman	tree	disjoint
805	780	NP	NN	n	woman	tree stump	disjoint
806	780	NP	n	NN	white dog	dog	forwardentailment
807	780	NP	n	NN	white dog	stump	independent
808	780	NP	n	NN	white dog	tree	disjoint
809	780	NP	n	NN	white dog	woman	independent
810	780	NP	n	n	white dog	tree stump	independent
811	780	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	old	on a tree stump	disjoint
812	780	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	white	on a tree stump	independent
813	780	phrasal	pp	(s:dcl\np)\(s:dcl\np)	near a white dog	on a tree stump	disjoint
814	816	NP	NN	NN	gear	group	disjoint
815	816	NP	NN	NN	gear	protection	forwardentailment
816	816	NP	NN	NNS	gear	people	disjoint
817	816	NP	NN	n	gear	gear used for protection	synonym
818	816	NP	NN	n	gear	group of people	disjoint
819	816	NP	NN	NN	group	gear	disjoint
820	816	NP	NN	NN	group	protection	disjoint
821	816	NP	NN	NNS	group	people	independent
822	816	NP	NN	n	group	gear used for protection	disjoint
823	816	NP	NN	n	group	group of people	synonym
824	816	NP	NNS	NN	people	gear	independent
825	816	NP	NNS	NN	people	group	independent
826	816	NP	NNS	NN	people	protection	independent
827	816	NP	NNS	n	people	gear used for protection	independent
828	816	NP	NNS	n	people	group of people	synonym
829	816	NP	n	NN	group of people	gear	disjoint
830	816	NP	n	NN	group of people	group	synonym
831	816	NP	n	NN	group of people	protection	disjoint
832	816	NP	n	NNS	group of people	people	synonym
833	816	NP	n	n	group of people	gear used for protection	disjoint
834	816	NP	n	NN	protective gear	gear	forwardentailment
835	816	NP	n	NN	protective gear	group	disjoint
836	816	NP	n	NN	protective gear	protection	forwardentailment
837	816	NP	n	NNS	protective gear	people	independent
838	816	NP	n	n	protective gear	gear used for protection	forwardentailment
839	816	NP	n	n	protective gear	group of people	independent
840	816	VP	VBN	VBN	equipped	used	forwardentailment
841	816	phrasal	JJ	pp	protective	for protection	forwardentailment
842	816	phrasal	pp	pp	with protective gear	for protection	forwardentailment
843	860	NP	NN	NN	dog	coat	independent
844	860	NP	NN	NN	dog	grass	independent
845	860	NP	NN	n	dog	black coat	independent
846	860	NP	NN	n	dog	white dog	reverseentailment
847	860	NP	NN	NN	grass	coat	disjoint
848	860	NP	NN	NN	grass	dog	independent
849	860	NP	NN	n	grass	black coat	disjoint
850	860	NP	NN	n	grass	white dog	independent
851	860	NP	NN	NN	side	coat	independent
852	860	NP	NN	NN	side	dog	independent
853	860	NP	NN	NN	side	grass	synonym
854	860	NP	NN	n	side	black coat	independent
855	860	NP	NN	n	side	white dog	independent
856	860	NP	n	NN	One white dog	coat	independent
857	860	NP	n	NN	One white dog	dog	forwardentailment
858	860	NP	n	NN	One white dog	grass	independent
859	860	NP	n	n	One white dog	black coat	independent
860	860	NP	n	n	One white dog	white dog	synonym
861	860	NP	n	NN	one black one	coat	independent
862	860	NP	n	NN	one black one	dog	disjoint
863	860	NP	n	NN	one black one	grass	disjoint
864	860	NP	n	n	one black one	black coat	independent
865	860	NP	n	n	one black one	white dog	disjoint
866	860	NP	n	NN	side on the grass	coat	disjoint
867	860	NP	n	NN	side on the grass	dog	independent
868	860	NP	n	NN	side on the grass	grass	synonym
869	860	NP	n	n	side on the grass	black coat	independent
870	860	NP	n	n	side on the grass	white dog	independent
871	860	VP	VBG	VBZ	running	has	forwardentailment
872	860	phrasal	JJ	JJ	black	white	disjoint
873	860	phrasal	JJ	pp	black	on the grass	independent
874	860	phrasal	JJ	JJ	white	black	disjoint
875	860	phrasal	JJ	pp	white	on the grass	independent
876	873	NP	NN	NN	ice	rink	independent
877	873	NP	NN	NNS	ice	outdoors	disjoint
878	873	NP	NN	NNS	ice	people	disjoint
879	873	NP	NN	n	ice	rink placed outdoors	independent
880	873	NP	NN	NN	lot	ice	disjoint
881	873	NP	NN	NN	lot	rink	disjoint
882	873	NP	NN	NNS	lot	outdoors	disjoint
883	873	NP	NN	NNS	lot	people	synonym
884	873	NP	NN	n	lot	rink placed outdoors	disjoint
885	873	NP	NN	NN	park	ice	disjoint
886	873	NP	NN	NN	park	rink	reverseentailment
887	873	NP	NN	NNS	park	outdoors	forwardentailment
888	873	NP	NN	NNS	park	people	independent
889	873	NP	NN	n	park	rink placed outdoors	reverseentailment
890	873	NP	NN	NN	skating	ice	reverseentailment
891	873	NP	NN	NN	skating	rink	reverseentailment
892	873	NP	NN	NNS	skating	outdoors	forwardentailment
893	873	NP	NN	NNS	skating	people	forwardentailment
894	873	NP	NN	n	skating	rink placed outdoors	reverseentailment
895	873	NP	NNS	NN	people	ice	disjoint
896	873	NP	NNS	NN	people	rink	independent
897	873	NP	NNS	NNS	people	outdoors	independent
898	873	NP	NNS	n	people	rink placed outdoors	independent
899	873	NP	n	NN	ice skating park	ice	independent
900	873	NP	n	NN	ice skating park	rink	synonym
901	873	NP	n	NNS	ice skating park	outdoors	forwardentailment
902	873	NP	n	NNS	ice skating park	people	independent
903	873	NP	n	n	ice skating park	rink placed outdoors	synonym
904	873	NP	n	NN	lot of people	ice	disjoint
905	873	NP	n	NN	lot of people	rink	independent
906	873	NP	n	NNS	lot of people	outdoors	independent
907	873	NP	n	NNS	lot of people	people	synonym
908	873	NP	n	n	lot of people	rink placed outdoors	independent
909	882	NP	NN	NN	girl	man	disjoint
910	882	NP	NN	NN	girl	uniform	independent
911	882	NP	NN	n	girl	blue and white uniform	independent
912	882	NP	NN	NN	uniform	girl	independent
913	882	NP	NN	NN	uniform	man	independent
914	882	NP	NN	n	uniform	blue and white uniform	synonym
915	882	NP	n	NN	blue and white uniform	girl	independent
916	882	NP	n	NN	blue and white uniform	man	independent
917	882	NP	n	NN	blue and white uniform	uniform	synonym
918	882	phrasal	JJ	JJ	blue	white	disjoint
919	882	phrasal	JJ	JJ	white	blue	disjoint
920	913	NP	NN	NN	man	woman	disjoint
921	913	NP	NN	NN	woman	man	disjoint
922	913	VP	VBG	VBN	being	kissed	reverseentailment
923	913	VP	VBN	VBG	kissed	being	forwardentailment
924	933	NP	NN	NN	bubble	girl	disjoint
925	933	NP	NN	n	bubble	bubble that is huge	synonym
926	933	NP	NN	n	bubble	young girl	independent
927	933	NP	NN	NN	girl	bubble	independent
928	933	NP	NN	n	girl	bubble that is huge	disjoint
929	933	NP	NN	n	girl	young girl	synonym
930	933	NP	NN	NN	shirt	bubble	independent
931	933	NP	NN	NN	shirt	girl	independent
932	933	NP	NN	n	shirt	bubble that is huge	independent
933	933	NP	NN	n	shirt	young girl	independent
934	933	NP	n	NN	red shirt	bubble	independent
935	933	NP	n	NN	red shirt	girl	independent
936	933	NP	n	n	red shirt	bubble that is huge	independent
937	933	NP	n	n	red shirt	young girl	independent
938	933	phrasal	JJ	JJ	red	huge	independent
939	933	phrasal	JJ	JJ	red	young	disjoint
940	947	NP	NN	NNS	wagon	corndogs	disjoint
941	947	NP	NN	NNS	wagon	toddlers	disjoint
942	947	NP	NN	n	wagon	Two toddlers	disjoint
943	947	NP	NNS	NN	corndogs	wagon	disjoint
944	947	NP	NNS	NNS	corndogs	toddlers	disjoint
945	947	NP	NNS	n	corndogs	Two toddlers	disjoint
946	947	NP	NNS	NN	toddlers	wagon	disjoint
947	947	NP	NNS	NNS	toddlers	corndogs	disjoint
948	947	NP	NNS	n	toddlers	Two toddlers	forwardentailment
949	947	VP	VBG	VBG	being	eating	independent
950	947	VP	VBN	VBG	eaten	eating	synonym
951	980	NP	NN	NN	horse	color	independent
952	980	NP	NN	NN	horse	cowboy	reverseentailment
953	980	NP	NN	NNS	horse	pants	independent
954	980	NP	NN	n	horse	blue and red color	independent
955	980	NP	NN	NN	man	color	disjoint
956	980	NP	NN	NN	man	cowboy	reverseentailment
957	980	NP	NN	NN	man	horse	independent
958	980	NP	NN	NNS	man	pants	disjoint
959	980	NP	NN	n	man	blue and red color	disjoint
960	980	NP	NN	NN	track	color	disjoint
