CombID	ProbID	merge_tag	W1_tag	W2_tag	W1	W2	L1	L2
485	37	NP	NN	NN	back	car	back	car
486	37	NP	NN	n	back	Three men	back	three man
487	37	NP	NN	NNS	car	men	car	man
488	37	NP	NN	n	car	Three men	car	three man
489	37	NP	n	NNS	Three men	men	three man	man
490	37	NP	n	NN	Three men	car	three man	car
491	37	NP	n	NNS	two wearing yellow suits	men	two wear yellow suit	man
492	37	NP	n	NN	two wearing yellow suits	car	two wear yellow suit	car
493	37	NP	n	n	two wearing yellow suits	Three men	two wear yellow suit	three man
494	37	phrasal_IN	np\np	pp	of a car	at a car	of a car	at a car
495	38	NP	NNP	NNS	Emergency	personnel	Emergency	personnel
496	38	NP	NNP	n	Emergency	Emergency personnel	Emergency	emergency personnel
497	38	NP	NNS	NN	personnel	Emergency	personnel	emergency
498	38	NP	NNS	n	personnel	Emergency personnel	personnel	emergency personnel
499	38	VP	VBG	VBG	looking	eating	look	eat
500	38	NP	NN	NN	back	Emergency	back	emergency
501	38	NP	NN	NNS	back	personnel	back	personnel
502	38	NP	NN	n	back	Emergency personnel	back	emergency personnel
503	38	NP	NN	NN	car	Emergency	car	emergency
504	38	NP	NN	NNS	car	personnel	car	personnel
505	38	NP	NN	n	car	Emergency personnel	car	emergency personnel
506	38	NP	n	NN	Emergency personnel	Emergency	Emergency personnel	emergency
507	38	NP	n	NNS	Emergency personnel	personnel	Emergency personnel	personnel
508	39	NP	NN	NN	man	walking	man	walking
509	39	NP	NN	n	man	oddly dressed man walking	man	oddly dress man walking
510	39	VP	VBG	VBN	walking	dressed	walk	dress
511	39	NP	NN	NN	street	man	street	man
512	39	NP	NN	NN	street	walking	street	walking
513	39	NP	NN	n	street	oddly dressed man walking	street	oddly dress man walking
514	39	NP	n	NN	Oddly dressed man	man	oddly dress man	man
515	39	NP	n	NN	Oddly dressed man	walking	oddly dress man	walking
516	39	NP	n	n	Oddly dressed man	oddly dressed man walking	oddly dress man	oddly dress man walking
517	40	NP	NN	NN	man	child	man	child
518	40	NP	NN	NNS	man	colors	man	color
519	40	NP	NN	NNS	man	crayons	man	crayon
520	40	NP	NN	n	man	child colors	man	child color
521	40	NP	NNS	NN	cooks	child	cook	child
522	40	NP	NNS	NNS	cooks	colors	cook	color
523	40	NP	NNS	NNS	cooks	crayons	cook	crayon
524	40	NP	NNS	n	cooks	child colors	cook	child color
525	40	NP	n	NN	smiling man cooks	child	smile man cook	child
526	40	NP	n	NNS	smiling man cooks	colors	smile man cook	color
527	40	NP	n	NNS	smiling man cooks	crayons	smile man cook	crayon
528	40	NP	n	n	smiling man cooks	child colors	smile man cook	child color
529	41	NP	NN	NN	man	store	man	store
530	41	VP	VBG	VBZ	wearing	walks	wear	walk
531	41	NP	NN	NN	backpack	man	backpack	man
532	41	NP	NN	NN	backpack	store	backpack	store
533	41	NP	NNS	NN	sunglasses	man	sunglass	man
534	41	NP	NNS	NN	sunglasses	store	sunglass	store
535	41	VP	VBG	VBZ	walking	walks	walk	walk
536	41	NP	NN	NN	shopping	man	shopping	man
537	41	NP	NN	NN	shopping	store	shopping	store
538	41	NP	NN	NN	area	man	area	man
539	41	NP	NN	NN	area	store	area	store
540	41	NP	n	NN	young man	man	young man	man
541	41	NP	n	NN	young man	store	young man	store
542	41	NP	CONJ	NN	a backpack and sunglasses	man	a backpack and sunglass	man
543	41	NP	CONJ	NN	a backpack and sunglasses	store	a backpack and sunglass	store
544	41	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:dcl\np)\(s:dcl\np)	towards a shopping area	near a store	towards a shopping area	near a store
545	41	NP	n	NN	shopping area	man	shopping area	man
546	41	NP	n	NN	shopping area	store	shopping area	store
547	42	NP	NNP	NNS	Soccer	players	Soccer	player
548	42	NP	NNP	NN	Soccer	bus	Soccer	bus
549	42	NP	NNP	NN	Soccer	highway	Soccer	highway
550	42	NP	NNS	NN	players	bus	player	bus
551	42	NP	NNS	NN	players	highway	player	highway
552	42	VP	VB	VBD	warm	broke	warm	break
553	42	VP	VBG	VBD	kicking	broke	kick	break
554	42	NP	NN	NNS	soccer	players	soccer	player
555	42	NP	NN	NN	soccer	bus	soccer	bus
556	42	NP	NN	NN	soccer	highway	soccer	highway
557	42	NP	NN	NNS	ball	players	ball	player
558	42	NP	NN	NN	ball	bus	ball	bus
559	42	NP	NN	NN	ball	highway	ball	highway
560	42	NP	NN	NNS	crowd	players	crowd	player
561	42	NP	NN	NN	crowd	bus	crowd	bus
562	42	NP	NN	NN	crowd	highway	crowd	highway
563	42	NP	NNS	NNS	waits	players	wait	player
564	42	NP	NNS	NN	waits	bus	wait	bus
565	42	NP	NNS	NN	waits	highway	wait	highway
566	42	NP	n	NNS	Soccer players	players	Soccer player	player
567	42	NP	n	NN	Soccer players	bus	Soccer player	bus
568	42	NP	n	NN	Soccer players	highway	Soccer player	highway
569	42	NP	n	NNS	soccer ball around	players	soccer ball around	player
570	42	NP	n	NN	soccer ball around	bus	soccer ball around	bus
571	42	NP	n	NN	soccer ball around	highway	soccer ball around	highway
572	42	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:dcl\np)\(s:dcl\np)	while the crowd waits	on the highway	while the crowd wait	on the highway
573	42	NP	n	NNS	crowd waits	players	crowd wait	player
574	42	NP	n	NN	crowd waits	bus	crowd wait	bus
575	42	NP	n	NN	crowd waits	highway	crowd wait	highway
576	43	NP	NN	NN	bowling	man	bowling	man
577	43	NP	NN	NN	alley	man	alley	man
578	43	VP	VBG	VBG	holding	bowling	hold	bowl
579	43	NP	NN	NN	ball	man	ball	man
580	43	VP	VBZ	VBG	looks	bowling	look	bowl
581	43	NP	NNS	NN	pins	man	pin	man
582	43	VP	VB	VBG	knock	bowling	knock	bowl
583	43	NP	n	NN	bowling alley	man	bowling alley	man
584	43	NP	n	NN	green bowling ball	man	green bowling ball	man
585	44	NP	NN	NN	guy	man	guy	man
586	44	NP	NN	NN	guy	play	guy	play
587	44	NP	NN	NN	guy	football	guy	football
588	44	NP	NN	NN	bowling	play	bowling	play
589	44	NP	NN	NN	bowling	football	bowling	football
590	44	NP	NN	NN	ball	play	ball	play
591	44	NP	NN	NN	ball	football	ball	football
592	44	NP	NN	NN	hand	man	hand	man
593	44	NP	NN	NN	hand	play	hand	play
594	44	NP	NN	NN	hand	football	hand	football
595	44	NP	NN	NN	lane	man	lane	man
596	44	NP	NN	NN	lane	play	lane	play
597	44	NP	NN	NN	lane	football	lane	football
598	44	NP	n	NN	green bowling ball	play	green bowling ball	play
599	44	NP	n	NN	green bowling ball	football	green bowling ball	football
600	44	NP	n	NN	bowling lane	man	bowling lane	man
601	44	NP	n	NN	bowling lane	play	bowling lane	play
602	44	NP	n	NN	bowling lane	football	bowling lane	football
603	45	NP	NN	NN	group	man	group	man
604	45	NP	NN	NN	group	bar	group	bar
605	45	NP	NN	NNS	group	drinks	group	drink
606	45	NP	NN	NNS	group	friends	group	friend
607	45	NP	NNS	NN	people	bar	people	bar
608	45	NP	NNS	NNS	people	drinks	people	drink
609	45	NP	NNS	NNS	people	friends	people	friend
610	45	VP	VBG	VBZ	sitting	stands	sit	stand
611	45	VP	VBG	VBG	sitting	ordering	sit	order
612	45	NP	NN	NN	table	man	table	man
613	45	NP	NN	NN	table	bar	table	bar
614	45	NP	NN	NNS	table	drinks	table	drink
615	45	NP	NN	NNS	table	friends	table	friend
616	45	VP	VBG	VBZ	talking	stands	talk	stand
617	45	VP	VBG	VBG	talking	ordering	talk	order
618	45	phrasal_IN	s:ng\np	(s:ng\np)\(s:ng\np)	sitting at a table outside	for his friends	sit at a table outside	for his friend
619	45	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	at a table	for his friends	at a table	for his friend
620	46	NP	NN	NNS	group	men	group	man
621	46	NP	NN	NNS	group	women	group	woman
622	46	NP	NN	n	group	men and women	group	man and woman
623	46	NP	NNS	NN	men	group	man	group
624	46	NP	NNS	NNS	men	women	man	woman
625	46	NP	NNS	n	men	men and women	man	man and woman
626	46	NP	NNS	NN	women	group	woman	group
627	46	NP	NNS	NNS	women	men	woman	man
628	46	NP	NNS	n	women	men and women	woman	man and woman
629	46	NP	NN	NN	discussion	group	discussion	group
630	46	NP	NN	NNS	discussion	men	discussion	man
631	46	NP	NN	NNS	discussion	women	discussion	woman
632	46	NP	NN	n	discussion	men and women	discussion	man and woman
633	46	NP	NN	NN	restaurant	group	restaurant	group
634	46	NP	NN	NNS	restaurant	men	restaurant	man
635	46	NP	NN	NNS	restaurant	women	restaurant	woman
636	46	NP	NN	n	restaurant	men and women	restaurant	man and woman
637	46	NP	n	NN	men and women	group	man and woman	group
638	46	NP	n	NNS	men and women	men	man and woman	man
639	46	NP	n	NNS	men and women	women	man and woman	woman
640	46	phrasal_IN	np\np	np\np	in a restaurant	of men and women	in a restaurant	of man and woman
641	47	NP	NN	NN	woman	violinist	woman	violinist
642	47	NP	NN	n	woman	young violinist	woman	young violinist
643	47	NP	NN	NN	violin	violinist	violin	violinist
644	47	NP	NN	NN	violin	woman	violin	woman
645	47	NP	NN	n	violin	young violinist	violin	young violinist
646	47	NP	n	NN	young woman	violinist	young woman	violinist
647	47	NP	n	NN	young woman	woman	young woman	woman
648	47	NP	n	n	young woman	young violinist	young woman	young violinist
649	48	NP	NN	NN	man	bike	man	bike
650	48	VP	VBG	VBG	wearing	riding	wear	ride
651	48	phrasal_JJ	JJ	JJ	revolutionary	outside	revolutionary	outside
652	48	NP	NN	NN	period	man	period	man
653	48	NP	NN	NN	period	bike	period	bike
654	48	NP	NNS	NN	clothes	man	clothes	man
655	48	NP	NNS	NN	clothes	bike	clothes	bike
656	48	VP	VBG	VBG	ringing	riding	ring	ride
657	48	NP	NN	NN	bell	man	bell	man
658	48	NP	NN	NN	bell	bike	bell	bike
659	48	NP	n	NN	revolutionary period clothes	man	revolutionary period clothes	man
660	48	NP	n	NN	revolutionary period clothes	bike	revolutionary period clothes	bike
661	49	NP	NN	NN	cap	man	cap	man
662	49	NP	n	NN	gray cap	man	gray cap	man
663	50	NP	NNS	NN	men	hanging	man	hanging
664	50	NP	NNS	NN	men	plant	man	plant
665	50	NP	NNS	NN	men	metal	man	metal
666	50	NP	NNS	NN	men	bowl	man	bowl
667	50	NP	NNS	NNS	men	mens	man	men
668	50	NP	NNS	n	men	hanging plant	man	hanging plant
669	50	NP	NNS	n	men	metal bowl	man	metal bowl
670	50	NP	NNS	n	men	two mens	man	two men
671	50	VP	VBP	VBN	cook	used	cook	use
672	50	NP	NN	NN	metal	hanging	metal	hanging
673	50	NP	NN	NN	metal	plant	metal	plant
674	50	NP	NN	NN	metal	bowl	metal	bowl
675	50	NP	NN	NNS	metal	mens	metal	men
676	50	NP	NN	n	metal	hanging plant	metal	hanging plant
677	50	NP	NN	n	metal	metal bowl	metal	metal bowl
678	50	NP	NN	n	metal	two mens	metal	two men
679	50	NP	NN	NN	bowl	hanging	bowl	hanging
680	50	NP	NN	NN	bowl	plant	bowl	plant
681	50	NP	NN	NN	bowl	metal	bowl	metal
682	50	NP	NN	NNS	bowl	mens	bowl	men
683	50	NP	NN	n	bowl	hanging plant	bowl	hanging plant
684	50	NP	NN	n	bowl	metal bowl	bowl	metal bowl
685	50	NP	NN	n	bowl	two mens	bowl	two men
686	50	NP	NN	NN	hanging	plant	hanging	plant
687	50	NP	NN	NN	hanging	metal	hanging	metal
688	50	NP	NN	NN	hanging	bowl	hanging	bowl
689	50	NP	NN	NNS	hanging	mens	hanging	men
690	50	NP	NN	n	hanging	hanging plant	hanging	hanging plant
691	50	NP	NN	n	hanging	metal bowl	hanging	metal bowl
692	50	NP	NN	n	hanging	two mens	hanging	two men
693	50	NP	NN	NN	plant	hanging	plant	hanging
694	50	NP	NN	NN	plant	metal	plant	metal
695	50	NP	NN	NN	plant	bowl	plant	bowl
696	50	NP	NN	NNS	plant	mens	plant	men
697	50	NP	NN	n	plant	hanging plant	plant	hanging plant
698	50	NP	NN	n	plant	metal bowl	plant	metal bowl
699	50	NP	NN	n	plant	two mens	plant	two men
700	50	NP	n	NN	Two men	hanging	two man	hanging
701	50	NP	n	NN	Two men	plant	two man	plant
702	50	NP	n	NN	Two men	metal	two man	metal
703	50	NP	n	NN	Two men	bowl	two man	bowl
704	50	NP	n	NNS	Two men	mens	two man	men
705	50	NP	n	n	Two men	hanging plant	two man	hanging plant
706	50	NP	n	n	Two men	metal bowl	two man	metal bowl
707	50	NP	n	n	Two men	two mens	two man	two men
708	50	NP	n	NN	metal bowl	hanging	metal bowl	hanging
709	50	NP	n	NN	metal bowl	plant	metal bowl	plant
710	50	NP	n	NN	metal bowl	metal	metal bowl	metal
711	50	NP	n	NN	metal bowl	bowl	metal bowl	bowl
712	50	NP	n	NNS	metal bowl	mens	metal bowl	men
713	50	NP	n	n	metal bowl	hanging plant	metal bowl	hanging plant
714	50	NP	n	n	metal bowl	two mens	metal bowl	two men
715	50	phrasal_IN	np\np	s:dcl/s:dcl	near a hanging plant	Near a hanging plant	near a hanging plant	near a hanging plant
716	50	phrasal_IN	np\np	(s:b\np)\(s:b\np)	near a hanging plant	by two mens	near a hanging plant	by two men
717	50	NP	n	NN	hanging plant	hanging	hanging plant	hanging
718	50	NP	n	NN	hanging plant	plant	hanging plant	plant
719	50	NP	n	NN	hanging plant	metal	hanging plant	metal
720	50	NP	n	NN	hanging plant	bowl	hanging plant	bowl
721	50	NP	n	NNS	hanging plant	mens	hanging plant	men
722	50	NP	n	n	hanging plant	metal bowl	hanging plant	metal bowl
723	50	NP	n	n	hanging plant	two mens	hanging plant	two men
724	51	NP	NNS	NN	people	couch	people	couch
725	51	NP	NN	NN	fountain	man	fountain	man
726	51	NP	NN	NN	fountain	couch	fountain	couch
727	51	NP	NN	NN	bottom	man	bottom	man
728	51	NP	NN	NN	bottom	couch	bottom	couch
729	51	NP	NNS	NN	arches	man	arch	man
730	51	NP	NNS	NN	arches	couch	arch	couch
731	51	NP	NN	NN	water	man	water	man
732	51	NP	NN	NN	water	couch	water	couch
733	51	NP	n	NN	Two people	man	two people	man
734	51	NP	n	NN	Two people	couch	two people	couch
735	51	NP	n	NN	red bottom	man	red bottom	man
736	51	NP	n	NN	red bottom	couch	red bottom	couch
737	51	phrasal_IN	np\np	(s:ng\np)\(s:ng\np)	of water	on the couch	of water	on the couch
738	52	VP	VBG	VBG	running	sleeping	run	sleep
739	52	NP	NN	NN	backyard	dog	backyard	dog
740	52	NP	n	NN	white dog	dog	white dog	dog
741	53	NP	NN	NN	man	balloon	man	balloon
742	53	NP	NN	NN	woman	man	woman	man
743	53	NP	NN	NN	woman	balloon	woman	balloon
744	53	VP	VBG	VBG	watching	holding	watch	hold
745	53	NP	NNS	NN	kids	man	kid	man
746	53	NP	NNS	NN	kids	balloon	kid	balloon
747	53	VP	VBZ	VBG	holds	holding	hold	hold
748	53	NP	NN	NN	balloon	man	balloon	man
749	53	NP	n	NN	man and woman	man	man and woman	man
750	53	NP	n	NN	man and woman	balloon	man and woman	balloon
751	53	NP	n	NN	two kids	man	two kid	man
752	53	NP	n	NN	two kids	balloon	two kid	balloon
753	54	NP	NNS	NN	Children	baseball	Child	baseball
754	54	NP	NNS	NN	Children	street	Child	street
755	54	VP	VBG	VBP	playing	play	play	play
756	54	NP	NN	NNS	office	Children	office	Child
757	54	NP	NN	NN	office	baseball	office	baseball
758	54	NP	NN	NN	office	street	office	street
759	54	NP	NN	NNS	equipment	Children	equipment	Child
760	54	NP	NN	NN	equipment	baseball	equipment	baseball
761	54	NP	NN	NN	equipment	street	equipment	street
762	54	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:dcl\np)\(s:dcl\np)	with broken office equipment	in the street	with broken office equipment	in the street
763	54	NP	n	NNS	broken office equipment	Children	broken office equipment	Child
764	54	NP	n	NN	broken office equipment	baseball	broken office equipment	baseball
765	54	NP	n	NN	broken office equipment	street	broken office equipment	street
766	55	NP	NNS	NN	children	swimming	child	swimming
767	55	NP	NN	NNS	computer	children	computer	child
768	55	NP	NN	NN	computer	swimming	computer	swimming
769	55	NP	NN	NNS	junk	children	junk	child
770	55	NP	NN	NN	junk	swimming	junk	swimming
771	55	NP	NN	NNS	ground	children	ground	child
772	55	NP	NN	NN	ground	swimming	ground	swimming
773	55	NP	n	NNS	Young children	children	young child	child
774	55	NP	n	NN	Young children	swimming	young child	swimming
775	55	NP	n	NNS	computer junk	children	computer junk	child
776	55	NP	n	NN	computer junk	swimming	computer junk	swimming
777	56	NP	NNS	n	people	Two people	people	two people
778	56	NP	NNS	NNS	buildings	people	building	people
779	56	NP	NNS	n	buildings	Two people	building	two people
780	56	NP	NN	NNS	car	people	car	people
781	56	NP	NN	n	car	Two people	car	two people
782	56	NP	NNS	NNS	doors	people	door	people
783	56	NP	NNS	n	doors	Two people	door	two people
784	56	NP	n	NNS	Two people	people	two people	people
785	56	NP	n	NNS	blue car	people	blue car	people
786	56	NP	n	n	blue car	Two people	blue car	two people
787	56	NP	n	NNS	two doors	people	two door	people
788	56	NP	n	n	two doors	Two people	two door	two people
789	57	NP	NNS	NN	People	station	people	station
790	57	NP	NNS	NN	People	wagon	people	wagon
791	57	NP	NNS	n	People	station wagon	people	station wagon
792	57	NP	NN	NN	city	station	city	station
793	57	NP	NN	NN	city	wagon	city	wagon
794	57	NP	NN	n	city	station wagon	city	station wagon
795	57	phrasal_JJ	JJ	JJ	blue	green	blue	green
796	57	NP	NN	NN	station	wagon	station	wagon
797	57	NP	NN	n	station	station wagon	station	station wagon
798	57	NP	NN	NN	wagon	station	wagon	station
799	57	NP	NN	n	wagon	station wagon	wagon	station wagon
800	57	NP	n	NN	blue station wagon	station	blue station wagon	station
801	57	NP	n	NN	blue station wagon	wagon	blue station wagon	wagon
802	57	NP	n	n	blue station wagon	station wagon	blue station wagon	station wagon
803	58	NP	NNP	NN	Woman	woman	Woman	woman
804	58	NP	NNP	NNS	Woman	doves	Woman	dove
805	58	NP	NNP	NN	Woman	tree	Woman	tree
806	58	phrasal_JJ	JJ	JJ	white	black	white	black
807	58	NP	NN	NN	dress	woman	dress	woman
808	58	NP	NN	NNS	dress	doves	dress	dove
809	58	NP	NN	NN	dress	tree	dress	tree
810	58	VP	VBZ	VBG	holds	wearing	hold	wear
811	58	VP	VBZ	VBN	holds	perched	hold	perch
812	58	NP	NN	NN	dove	woman	dove	woman
813	58	NP	NN	NNS	dove	doves	dove	dove
814	58	NP	NN	NN	dove	tree	dove	tree
815	58	VP	VBG	VBG	sitting	wearing	sit	wear
816	58	VP	VBG	VBN	sitting	perched	sit	perch
817	58	phrasal_JJ	JJ	JJ	flowered	black	flowered	black
818	58	NP	NN	NN	tree	woman	tree	woman
819	58	NP	NN	NNS	tree	doves	tree	dove
820	58	phrasal_IN	np\np	(s:pss\np)\(s:pss\np)	in white dress	in the tree above her	in white dress	in the tree above she
821	58	phrasal_IN	np\np	np\np	in white dress	above her	in white dress	above she
822	58	NP	n	NN	white dress	woman	white dress	woman
823	58	NP	n	NNS	white dress	doves	white dress	dove
824	58	NP	n	NN	white dress	tree	white dress	tree
825	58	phrasal_IN	(s:dcl\np)\(s:dcl\np)	(s:pss\np)\(s:pss\np)	while sitting in flowered tree	in the tree above her	while sit in flowered tree	in the tree above she
826	58	phrasal_IN	(s:dcl\np)\(s:dcl\np)	np\np	while sitting in flowered tree	above her	while sit in flowered tree	above she
827	58	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:pss\np)\(s:pss\np)	in flowered tree	in the tree above her	in flowered tree	in the tree above she
828	58	phrasal_IN	(s:ng\np)\(s:ng\np)	np\np	in flowered tree	above her	in flowered tree	above she
829	58	NP	n	NN	flowered tree	woman	flowered tree	woman
830	58	NP	n	NNS	flowered tree	doves	flowered tree	dove
831	58	NP	n	NN	flowered tree	tree	flowered tree	tree
832	59	NP	NNP	NN	Woman	tv	Woman	tv
833	59	NP	NN	NN	walking	woman	walking	woman
834	59	NP	NN	NN	walking	tv	walking	tv
835	59	NP	NN	NN	mural	woman	mural	woman
836	59	NP	NN	NN	mural	tv	mural	tv
837	59	NP	NN	NN	bald	woman	bald	woman
838	59	NP	NN	NN	bald	tv	bald	tv
839	59	NP	NN	NN	man	woman	man	woman
840	59	NP	NN	NN	man	tv	man	tv
841	59	NP	n	NN	Woman walking	woman	Woman walking	woman
842	59	NP	n	NN	Woman walking	tv	Woman walking	tv
843	59	NP	n	NN	old bald man	woman	old bald man	woman
844	59	NP	n	NN	old bald man	tv	old bald man	tv
845	60	NP	NN	NN	man	guitar	man	guitar
846	60	NP	NNS	NN	glasses	man	glass	man
847	60	NP	NNS	NN	glasses	guitar	glass	guitar
848	60	NP	NN	NN	shirt	man	shirt	man
849	60	NP	NN	NN	shirt	guitar	shirt	guitar
850	60	VP	VBG	VBG	jumping	playing	jump	play
851	60	NP	NN	NN	guitar	man	guitar	man
852	60	NP	n	NN	young man	guitar	young man	guitar
853	60	NP	n	NN	black glasses	man	black glass	man
854	60	NP	n	NN	black glasses	guitar	black glass	guitar
855	60	NP	n	NN	striped shirt	man	striped shirt	man
856	60	NP	n	NN	striped shirt	guitar	striped shirt	guitar
857	61	NP	NN	NN	woman	female	woman	female
858	61	NP	NN	NN	woman	round	woman	round
859	61	NP	NN	NN	woman	object	woman	object
860	61	NP	NN	n	woman	round object	woman	round object
861	61	VP	VBG	VBG	wearing	tossing	wear	toss
862	61	NP	NN	NN	top	female	top	female
863	61	NP	NN	NN	top	round	top	round
864	61	NP	NN	NN	top	object	top	object
865	61	NP	NN	n	top	round object	top	round object
866	61	NP	NN	NN	skirt	female	skirt	female
867	61	NP	NN	NN	skirt	round	skirt	round
868	61	NP	NN	NN	skirt	object	skirt	object
869	61	NP	NN	n	skirt	round object	skirt	round object
870	61	VP	VBG	VBG	throwing	tossing	throw	toss
871	61	NP	NN	NN	ball	female	ball	female
872	61	NP	NN	NN	ball	round	ball	round
873	61	NP	NN	NN	ball	object	ball	object
874	61	NP	NN	n	ball	round object	ball	round object
875	61	NP	NN	NN	air	female	air	female
876	61	NP	NN	NN	air	round	air	round
877	61	NP	NN	NN	air	object	air	object
878	61	NP	NN	n	air	round object	air	round object
879	61	NP	n	NN	black top	female	black top	female
880	61	NP	n	NN	black top	round	black top	round
881	61	NP	n	NN	black top	object	black top	object
882	61	NP	n	n	black top	round object	black top	round object
883	61	NP	n	NN	red skirt	female	red skirt	female
