CombID	SenID	templatenum	prem	hyp	label	meta
22	17	1	The river is in the water	The bank is wet	disjoint	org
22	17	2	A bank is outside near a campfire at night	There is a river outside	disjoint	org
22	17	2	A river is outside near a campfire at night	There is a bank outside	disjoint	org
22	17	3	A young woman is looking at a bank with a binocular	A river is looked at by a woman	disjoint	org
22	17	3	A young woman is looking at a river with a binocular	A bank is looked at by a woman	disjoint	org
22	17	4	Several people are moving towards the bank	There is a group of people near the river	disjoint	org
22	17	4	Several people are moving towards the river	There is a group of people near the bank	disjoint	org
22	17	5	A bald man standing to the side of a bank	The man stands near a river.	disjoint	org
22	17	5	A bald man standing to the side of a river	The man stands near a bank.	disjoint	org
22	17	6	A kid fetches a bank by a tree in the yard.	a kid gets a river	disjoint	org
22	17	6	A kid fetches a river by a tree in the yard.	a kid gets a bank	disjoint	org
22	17	7	A green frog buys a bank from a stand.	There is a green frog buying a river	disjoint	org
22	17	7	A green frog buys a river from a stand.	There is a green frog buying a bank	disjoint	org
22	17	8	A bank	A river	disjoint	org
22	17	8	A river	A bank	disjoint	org
23	18	0	The baseball is photographed with a camera	There is a football present	disjoint	org
23	18	0	The football is photographed with a camera	There is a baseball present	disjoint	org
23	18	1	The baseball is in the water	The football is wet	disjoint	org
23	18	1	The football is in the water	The baseball is wet	disjoint	org
23	18	2	A baseball is outside near a campfire at night	There is a football outside	disjoint	org
23	18	2	A football is outside near a campfire at night	There is a baseball outside	disjoint	org
23	18	3	A young woman is looking at a baseball with a binocular	A football is looked at by a woman	disjoint	org
23	18	3	A young woman is looking at a football with a binocular	A baseball is looked at by a woman	disjoint	org
23	18	4	Several people are moving towards the baseball	There is a group of people near the football	disjoint	org
23	18	4	Several people are moving towards the football	There is a group of people near the baseball	disjoint	org
23	18	5	A bald man standing to the side of a baseball	The man stands near a football.	disjoint	org
23	18	5	A bald man standing to the side of a football	The man stands near a baseball.	disjoint	org
23	18	6	A kid fetches a baseball by a tree in the yard.	a kid gets a football	disjoint	org
23	18	6	A kid fetches a football by a tree in the yard.	a kid gets a baseball	disjoint	org
23	18	7	A green frog buys a baseball from a stand.	There is a green frog buying a football	disjoint	org
23	18	7	A green frog buys a football from a stand.	There is a green frog buying a baseball	disjoint	org
23	18	8	A baseball	A football	disjoint	org
23	18	8	A football	A baseball	disjoint	org
24	19	0	The baseball is photographed with a camera	There is a hit present	disjoint	org
24	19	0	The hit is photographed with a camera	There is a baseball present	disjoint	org
24	19	1	The baseball is in the water	The hit is wet	disjoint	org
24	19	1	The hit is in the water	The baseball is wet	disjoint	org
24	19	2	A baseball is outside near a campfire at night	There is a hit outside	disjoint	org
24	19	2	A hit is outside near a campfire at night	There is a baseball outside	disjoint	org
24	19	3	A young woman is looking at a baseball with a binocular	A hit is looked at by a woman	disjoint	org
24	19	3	A young woman is looking at a hit with a binocular	A baseball is looked at by a woman	disjoint	org
24	19	4	Several people are moving towards the baseball	There is a group of people near the hit	disjoint	org
24	19	4	Several people are moving towards the hit	There is a group of people near the baseball	disjoint	org
24	19	5	A bald man standing to the side of a baseball	The man stands near a hit.	disjoint	org
24	19	5	A bald man standing to the side of a hit	The man stands near a baseball.	disjoint	org
24	19	6	A kid fetches a baseball by a tree in the yard.	a kid gets a hit	disjoint	org
24	19	6	A kid fetches a hit by a tree in the yard.	a kid gets a baseball	disjoint	org
24	19	7	A green frog buys a baseball from a stand.	There is a green frog buying a hit	disjoint	org
24	19	7	A green frog buys a hit from a stand.	There is a green frog buying a baseball	disjoint	org
24	19	8	A baseball	A hit	disjoint	org
24	19	8	A hit	A baseball	disjoint	org
25	20	0	The basketball is photographed with a camera	There is a game present	forwardentailment	org
25	20	0	The game is photographed with a camera	There is a basketball present	forwardentailment	org
25	20	1	The basketball is in the water	The game is wet	forwardentailment	org
25	20	1	The game is in the water	The basketball is wet	forwardentailment	org
25	20	2	A basketball is outside near a campfire at night	There is a game outside	forwardentailment	org
25	20	2	A game is outside near a campfire at night	There is a basketball outside	forwardentailment	org
25	20	3	A young woman is looking at a basketball with a binocular	A game is looked at by a woman	forwardentailment	org
25	20	3	A young woman is looking at a game with a binocular	A basketball is looked at by a woman	forwardentailment	org
25	20	4	Several people are moving towards the basketball	There is a group of people near the game	forwardentailment	org
25	20	4	Several people are moving towards the game	There is a group of people near the basketball	forwardentailment	org
25	20	5	A bald man standing to the side of a basketball	The man stands near a game.	forwardentailment	org
25	20	5	A bald man standing to the side of a game	The man stands near a basketball.	forwardentailment	org
25	20	6	A kid fetches a basketball by a tree in the yard.	a kid gets a game	forwardentailment	org
25	20	6	A kid fetches a game by a tree in the yard.	a kid gets a basketball	forwardentailment	org
25	20	7	A green frog buys a basketball from a stand.	There is a green frog buying a game	forwardentailment	org
25	20	7	A green frog buys a game from a stand.	There is a green frog buying a basketball	forwardentailment	org
25	20	8	A basketball	A game	forwardentailment	org
25	20	8	A game	A basketball	forwardentailment	org
26	20	0	The basketball operations is photographed with a camera	There is a games present	disjoint	add
26	20	0	The games is photographed with a camera	There is a basketball operations present	disjoint	add
26	20	1	The basketball operations is in the water	The games is wet	disjoint	add
26	20	1	The games is in the water	The basketball operations is wet	disjoint	add
26	20	2	A basketball operations is outside near a campfire at night	There is a games outside	disjoint	add
26	20	2	A games is outside near a campfire at night	There is a basketball operations outside	disjoint	add
26	20	3	A young woman is looking at a basketball operations with a binocular	A games is looked at by a woman	disjoint	add
26	20	3	A young woman is looking at a games with a binocular	A basketball operations is looked at by a woman	disjoint	add
26	20	4	Several people are moving towards the basketball operations	There is a group of people near the games	disjoint	add
26	20	4	Several people are moving towards the games	There is a group of people near the basketball operations	disjoint	add
26	20	5	A bald man standing to the side of a basketball operations	The man stands near a games.	disjoint	add
26	20	5	A bald man standing to the side of a games	The man stands near a basketball operations.	disjoint	add
26	20	6	A kid fetches a basketball operations by a tree in the yard.	a kid gets a games	disjoint	add
26	20	6	A kid fetches a games by a tree in the yard.	a kid gets a basketball operations	disjoint	add
26	20	7	A green frog buys a basketball operations from a stand.	There is a green frog buying a games	disjoint	add
26	20	7	A green frog buys a games from a stand.	There is a green frog buying a basketball operations	disjoint	add
26	20	8	A basketball operations	A games	disjoint	add
26	20	8	A games	A basketball operations	disjoint	add
27	22	0	The beach is photographed with a camera	There is a sun present	disjoint	org
27	22	0	The sun is photographed with a camera	There is a beach present	disjoint	org
27	22	1	The beach is in the water	The sun is wet	disjoint	org
27	22	1	The sun is in the water	The beach is wet	disjoint	org
27	22	2	A beach is outside near a campfire at night	There is a sun outside	disjoint	org
27	22	2	A sun is outside near a campfire at night	There is a beach outside	disjoint	org
27	22	3	A young woman is looking at a beach with a binocular	A sun is looked at by a woman	disjoint	org
27	22	3	A young woman is looking at a sun with a binocular	A beach is looked at by a woman	disjoint	org
27	22	4	Several people are moving towards the beach	There is a group of people near the sun	disjoint	org
27	22	4	Several people are moving towards the sun	There is a group of people near the beach	disjoint	org
27	22	5	A bald man standing to the side of a beach	The man stands near a sun.	disjoint	org
27	22	5	A bald man standing to the side of a sun	The man stands near a beach.	disjoint	org
27	22	6	A kid fetches a beach by a tree in the yard.	a kid gets a sun	disjoint	org
27	22	6	A kid fetches a sun by a tree in the yard.	a kid gets a beach	disjoint	org
27	22	7	A green frog buys a beach from a stand.	There is a green frog buying a sun	disjoint	org
27	22	7	A green frog buys a sun from a stand.	There is a green frog buying a beach	disjoint	org
27	22	8	A beach	A sun	disjoint	org
27	22	8	A sun	A beach	disjoint	org
28	22	0	The sydney beach is photographed with a camera	There is a sun present	disjoint	add
28	22	0	The sun is photographed with a camera	There is a sydney beach present	disjoint	add
28	22	1	The sydney beach is in the water	The sun is wet	disjoint	add
28	22	1	The sun is in the water	The sydney beach is wet	disjoint	add
28	22	2	A sydney beach is outside near a campfire at night	There is a sun outside	disjoint	add
